ADM0_NAME;flow_name;cf;cf_median;cf_std
Australia;natural_grassland_goat_2030y_SOC;36.12094845537977;33.003990173339844;12.485706389029923
Australia;natural_grassland_sheep_2030y_SOC;36.20429620982191;33.0511360168457;12.54099553346045
Austria;BRDC_Boreal dry_2030y_SOC;;;
Austria;BRDC_Boreal moist_2030y_SOC;;;
Austria;BRDC_Cold temperate dry_2030y_SOC;220.7798296380588;217.5598602294922;27.946028112284424
Austria;BRDC_Cold temperate moist_2030y_SOC;158.21883142577985;158.01644897460938;21.508285155895237
Austria;BRDC_Subtropical_2030y_SOC;;;
Austria;BRDC_Tropical_2030y_SOC;;;
Austria;BRDC_Warm temperate dry_2030y_SOC;71.94436954537744;75.64852905273438;14.014085222159585
Austria;BRDC_Warm temperate moist_2030y_SOC;;;
Austria;NEEV_Boreal dry_2030y_SOC;;;
Austria;NEEV_Boreal moist_2030y_SOC;;;
Austria;NEEV_Cold temperate dry_2030y_SOC;213.8515578515851;211.70327758789065;27.210391306768702
Austria;NEEV_Cold temperate moist_2030y_SOC;241.28892248757563;246.42755126953125;19.928204351028736
Austria;NEEV_Subtropical_2030y_SOC;;;
Austria;NEEV_Tropical_2030y_SOC;;;
Austria;NEEV_Warm temperate dry_2030y_SOC;83.24307565384395;86.79064178466797;14.795316484293366
Austria;Sorghum_rf_2030y_SOC;;;
Austria;natural_grassland_cattle_avg_2030y_SOC;77.25886675466964;76.90396881103516;7.139707513470306
Austria;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;77.29593437823102;76.9532699584961;7.1390943655927686
Austria;natural_grassland_cattle_hps_2030y_SOC;77.25688132551208;76.90686798095703;7.143705350271475
Austria;natural_grassland_cattle_lps_2030y_SOC;77.25899544660254;76.91085815429688;7.146658761224489
Austria;natural_grassland_goat_2030y_SOC;75.92449029483419;75.53286743164062;7.34958962065618
Austria;natural_grassland_sheep_2030y_SOC;75.94405427757367;75.5340805053711;7.348686233589177
Azerbaijan;BRDC_Boreal dry_2030y_SOC;;;
Azerbaijan;BRDC_Boreal moist_2030y_SOC;;;
Azerbaijan;BRDC_Cold temperate dry_2030y_SOC;;;
Azerbaijan;BRDC_Cold temperate moist_2030y_SOC;;;
Azerbaijan;BRDC_Subtropical_2030y_SOC;;;
Azerbaijan;BRDC_Tropical_2030y_SOC;;;
Azerbaijan;BRDC_Warm temperate dry_2030y_SOC;;;
Azerbaijan;BRDC_Warm temperate moist_2030y_SOC;;;
Azerbaijan;NEEV_Boreal dry_2030y_SOC;;;
Azerbaijan;NEEV_Boreal moist_2030y_SOC;;;
Azerbaijan;NEEV_Cold temperate dry_2030y_SOC;;;
Azerbaijan;NEEV_Cold temperate moist_2030y_SOC;;;
Azerbaijan;NEEV_Subtropical_2030y_SOC;;;
Azerbaijan;NEEV_Tropical_2030y_SOC;;;
Azerbaijan;NEEV_Warm temperate dry_2030y_SOC;;;
Azerbaijan;Sorghum_rf_2030y_SOC;;;
Azerbaijan;natural_grassland_cattle_avg_2030y_SOC;58.06605255209035;56.7247314453125;11.908637757293828
Azerbaijan;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;58.47431878454196;57.04951477050781;11.885720525629116
Azerbaijan;natural_grassland_cattle_hps_2030y_SOC;58.04391392557696;56.69966506958008;11.906205678826945
Azerbaijan;natural_grassland_cattle_lps_2030y_SOC;58.08964495518628;56.74754333496094;11.911726602906672
Azerbaijan;natural_grassland_goat_2030y_SOC;56.68524065236533;55.52438735961914;11.949180666769012
Azerbaijan;natural_grassland_sheep_2030y_SOC;57.04283082394364;55.8665885925293;11.90106748559827
Azores Islands;BRDC_Boreal dry_2030y_SOC;;;
Azores Islands;BRDC_Boreal moist_2030y_SOC;;;
Azores Islands;BRDC_Cold temperate dry_2030y_SOC;;;
Azores Islands;BRDC_Cold temperate moist_2030y_SOC;;;
Azores Islands;BRDC_Subtropical_2030y_SOC;;;
Azores Islands;BRDC_Tropical_2030y_SOC;;;
Azores Islands;BRDC_Warm temperate dry_2030y_SOC;;;
Azores Islands;BRDC_Warm temperate moist_2030y_SOC;;;
Azores Islands;NEEV_Boreal dry_2030y_SOC;;;
Azores Islands;NEEV_Boreal moist_2030y_SOC;;;
Azores Islands;NEEV_Cold temperate dry_2030y_SOC;;;
Azores Islands;NEEV_Cold temperate moist_2030y_SOC;;;
Azores Islands;NEEV_Subtropical_2030y_SOC;;;
Azores Islands;NEEV_Tropical_2030y_SOC;;;
Azores Islands;NEEV_Warm temperate dry_2030y_SOC;;;
Azores Islands;Sorghum_rf_2030y_SOC;;;
Azores Islands;natural_grassland_cattle_avg_2030y_SOC;;;
Azores Islands;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Azores Islands;natural_grassland_cattle_hps_2030y_SOC;;;
Azores Islands;natural_grassland_cattle_lps_2030y_SOC;;;
Azores Islands;natural_grassland_goat_2030y_SOC;;;
Azores Islands;natural_grassland_sheep_2030y_SOC;;;
Bahamas;BRDC_Boreal dry_2030y_SOC;;;
Bahamas;BRDC_Boreal moist_2030y_SOC;;;
Bahamas;BRDC_Cold temperate dry_2030y_SOC;;;
Bahamas;BRDC_Cold temperate moist_2030y_SOC;;;
Bahamas;BRDC_Subtropical_2030y_SOC;;;
Bahamas;BRDC_Tropical_2030y_SOC;215.7581114046692;196.79660034179688;40.22339329639068
Bahamas;BRDC_Warm temperate dry_2030y_SOC;;;
Bahamas;BRDC_Warm temperate moist_2030y_SOC;;;
Bahamas;NEEV_Boreal dry_2030y_SOC;;;
Bahamas;NEEV_Boreal moist_2030y_SOC;;;
Bahamas;NEEV_Cold temperate dry_2030y_SOC;;;
Bahamas;NEEV_Cold temperate moist_2030y_SOC;;;
Bahamas;NEEV_Subtropical_2030y_SOC;;;
Bahamas;NEEV_Tropical_2030y_SOC;365.4774520671784;380.9673461914063;27.481973073408213
Bahamas;NEEV_Warm temperate dry_2030y_SOC;;;
Bahamas;Sorghum_rf_2030y_SOC;;;
Bahamas;natural_grassland_cattle_avg_2030y_SOC;120.99584530502749;121.1309814453125;3.65787308738172
Bahamas;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;121.02581902373142;121.01854705810548;3.6532980742705807
Bahamas;natural_grassland_cattle_hps_2030y_SOC;121.07984550042028;121.29815673828124;3.628124665109513
Bahamas;natural_grassland_cattle_lps_2030y_SOC;121.0517636297553;121.02259063720705;3.664557988752171
Bahamas;natural_grassland_goat_2030y_SOC;120.99325866867484;120.96951293945312;3.727683776188528
Bahamas;natural_grassland_sheep_2030y_SOC;121.01105225840816;121.08600616455078;3.674483637007088
Bahrain;BRDC_Boreal dry_2030y_SOC;;;
Bahrain;BRDC_Boreal moist_2030y_SOC;;;
Bahrain;BRDC_Cold temperate dry_2030y_SOC;;;
Bahrain;BRDC_Cold temperate moist_2030y_SOC;;;
Bahrain;BRDC_Subtropical_2030y_SOC;;;
Bahrain;BRDC_Tropical_2030y_SOC;;;
Bahrain;BRDC_Warm temperate dry_2030y_SOC;;;
Bahrain;BRDC_Warm temperate moist_2030y_SOC;;;
Bahrain;NEEV_Boreal dry_2030y_SOC;;;
Bahrain;NEEV_Boreal moist_2030y_SOC;;;
Bahrain;NEEV_Cold temperate dry_2030y_SOC;;;
Bahrain;NEEV_Cold temperate moist_2030y_SOC;;;
Bahrain;NEEV_Subtropical_2030y_SOC;;;
Bahrain;NEEV_Tropical_2030y_SOC;;;
Bahrain;NEEV_Warm temperate dry_2030y_SOC;;;
Bahrain;Sorghum_rf_2030y_SOC;;;
Bahrain;natural_grassland_cattle_avg_2030y_SOC;;;
Bahrain;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Bahrain;natural_grassland_cattle_hps_2030y_SOC;;;
Bahrain;natural_grassland_cattle_lps_2030y_SOC;;;
Bahrain;natural_grassland_goat_2030y_SOC;;;
Bahrain;natural_grassland_sheep_2030y_SOC;;;
Baker Island;BRDC_Boreal dry_2030y_SOC;;;
Baker Island;BRDC_Boreal moist_2030y_SOC;;;
Baker Island;BRDC_Cold temperate dry_2030y_SOC;;;
Baker Island;BRDC_Cold temperate moist_2030y_SOC;;;
Baker Island;BRDC_Subtropical_2030y_SOC;;;
Baker Island;BRDC_Tropical_2030y_SOC;;;
Baker Island;BRDC_Warm temperate dry_2030y_SOC;;;
Baker Island;BRDC_Warm temperate moist_2030y_SOC;;;
Baker Island;NEEV_Boreal dry_2030y_SOC;;;
Baker Island;NEEV_Boreal moist_2030y_SOC;;;
Baker Island;NEEV_Cold temperate dry_2030y_SOC;;;
Baker Island;NEEV_Cold temperate moist_2030y_SOC;;;
Baker Island;NEEV_Subtropical_2030y_SOC;;;
Baker Island;NEEV_Tropical_2030y_SOC;;;
Baker Island;NEEV_Warm temperate dry_2030y_SOC;;;
Baker Island;Sorghum_rf_2030y_SOC;;;
Baker Island;natural_grassland_cattle_avg_2030y_SOC;;;
Baker Island;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Baker Island;natural_grassland_cattle_hps_2030y_SOC;;;
Baker Island;natural_grassland_cattle_lps_2030y_SOC;;;
Baker Island;natural_grassland_goat_2030y_SOC;;;
Baker Island;natural_grassland_sheep_2030y_SOC;;;
Bangladesh;BRDC_Boreal dry_2030y_SOC;;;
Bangladesh;BRDC_Boreal moist_2030y_SOC;;;
Bangladesh;BRDC_Cold temperate dry_2030y_SOC;;;
Bangladesh;BRDC_Cold temperate moist_2030y_SOC;;;
Bangladesh;BRDC_Subtropical_2030y_SOC;55.05463509706991;49.92575454711914;12.314830023402015
Bangladesh;BRDC_Tropical_2030y_SOC;56.36498378169904;50.535491943359375;13.447937306254715
Bangladesh;BRDC_Warm temperate dry_2030y_SOC;;;
Bangladesh;BRDC_Warm temperate moist_2030y_SOC;30.98190847143902;30.77665328979492;1.5597995900330417
Bangladesh;NEEV_Boreal dry_2030y_SOC;;;
Bangladesh;NEEV_Boreal moist_2030y_SOC;;;
Bangladesh;NEEV_Cold temperate dry_2030y_SOC;;;
Bangladesh;NEEV_Cold temperate moist_2030y_SOC;;;
Bangladesh;NEEV_Subtropical_2030y_SOC;45.78530025471958;42.19316864013672;8.906117242001697
Bangladesh;NEEV_Tropical_2030y_SOC;151.39791778812992;107.0066146850586;99.35340053227424
Bangladesh;NEEV_Warm temperate dry_2030y_SOC;;;
Bangladesh;Sorghum_rf_2030y_SOC;21.47057995321633;21.056055068969727;2.253833493248086
Bangladesh;natural_grassland_cattle_avg_2030y_SOC;41.92414569544471;41.90903472900391;3.925175620519988
Bangladesh;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;42.86014526752575;42.914398193359375;4.307528742087503
Bangladesh;natural_grassland_cattle_hps_2030y_SOC;41.884251064291526;41.91062927246094;3.909701836734242
Bangladesh;natural_grassland_cattle_lps_2030y_SOC;41.96827661749455;41.91241836547852;3.942745386985529
Bangladesh;natural_grassland_goat_2030y_SOC;38.501665746370826;38.152976989746094;3.652274302700313
Bangladesh;natural_grassland_sheep_2030y_SOC;37.60638353344715;37.31700134277344;3.461914376093065
Barbados;BRDC_Boreal dry_2030y_SOC;;;
Barbados;BRDC_Boreal moist_2030y_SOC;;;
Barbados;BRDC_Cold temperate dry_2030y_SOC;;;
Barbados;BRDC_Cold temperate moist_2030y_SOC;;;
Barbados;BRDC_Subtropical_2030y_SOC;;;
Barbados;BRDC_Tropical_2030y_SOC;;;
Barbados;BRDC_Warm temperate dry_2030y_SOC;;;
Barbados;BRDC_Warm temperate moist_2030y_SOC;;;
Barbados;NEEV_Boreal dry_2030y_SOC;;;
Barbados;NEEV_Boreal moist_2030y_SOC;;;
Barbados;NEEV_Cold temperate dry_2030y_SOC;;;
Barbados;NEEV_Cold temperate moist_2030y_SOC;;;
Barbados;NEEV_Subtropical_2030y_SOC;;;
Barbados;NEEV_Tropical_2030y_SOC;;;
Barbados;NEEV_Warm temperate dry_2030y_SOC;;;
Barbados;Sorghum_rf_2030y_SOC;;;
Barbados;natural_grassland_cattle_avg_2030y_SOC;;;
Barbados;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Barbados;natural_grassland_cattle_hps_2030y_SOC;;;
Barbados;natural_grassland_cattle_lps_2030y_SOC;;;
Barbados;natural_grassland_goat_2030y_SOC;;;
Barbados;natural_grassland_sheep_2030y_SOC;;;
Bassas da India;BRDC_Boreal dry_2030y_SOC;;;
Bassas da India;BRDC_Boreal moist_2030y_SOC;;;
Bassas da India;BRDC_Cold temperate dry_2030y_SOC;;;
Bassas da India;BRDC_Cold temperate moist_2030y_SOC;;;
Bassas da India;BRDC_Subtropical_2030y_SOC;;;
Bassas da India;BRDC_Tropical_2030y_SOC;;;
Bassas da India;BRDC_Warm temperate dry_2030y_SOC;;;
Bassas da India;BRDC_Warm temperate moist_2030y_SOC;;;
Bassas da India;NEEV_Boreal dry_2030y_SOC;;;
Bassas da India;NEEV_Boreal moist_2030y_SOC;;;
Bassas da India;NEEV_Cold temperate dry_2030y_SOC;;;
Bassas da India;NEEV_Cold temperate moist_2030y_SOC;;;
Bassas da India;NEEV_Subtropical_2030y_SOC;;;
Bassas da India;NEEV_Tropical_2030y_SOC;;;
Bassas da India;NEEV_Warm temperate dry_2030y_SOC;;;
Bassas da India;Sorghum_rf_2030y_SOC;;;
Bassas da India;natural_grassland_cattle_avg_2030y_SOC;;;
Bassas da India;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Bassas da India;natural_grassland_cattle_hps_2030y_SOC;;;
Bassas da India;natural_grassland_cattle_lps_2030y_SOC;;;
Bassas da India;natural_grassland_goat_2030y_SOC;;;
Bassas da India;natural_grassland_sheep_2030y_SOC;;;
Belarus;BRDC_Boreal dry_2030y_SOC;;;
Belarus;BRDC_Boreal moist_2030y_SOC;;;
Belarus;BRDC_Cold temperate dry_2030y_SOC;243.4297501859785;245.5166778564453;12.097496954396163
Belarus;BRDC_Cold temperate moist_2030y_SOC;165.87486707771646;167.2965087890625;8.27242084160816
Belarus;BRDC_Subtropical_2030y_SOC;;;
Belarus;BRDC_Tropical_2030y_SOC;;;
Belarus;BRDC_Warm temperate dry_2030y_SOC;59.06537070843402;59.020450592041016;4.360106214809482
Belarus;BRDC_Warm temperate moist_2030y_SOC;;;
Belarus;NEEV_Boreal dry_2030y_SOC;;;
Belarus;NEEV_Boreal moist_2030y_SOC;;;
Belarus;NEEV_Cold temperate dry_2030y_SOC;204.1577020063227;205.64920043945312;10.33519442867254
Belarus;NEEV_Cold temperate moist_2030y_SOC;241.99746302181777;243.46763610839844;12.005745352848056
Belarus;NEEV_Subtropical_2030y_SOC;;;
Belarus;NEEV_Tropical_2030y_SOC;;;
Belarus;NEEV_Warm temperate dry_2030y_SOC;73.00842157512943;73.23441314697266;4.665192661954531
Belarus;Sorghum_rf_2030y_SOC;;;
Belarus;natural_grassland_cattle_avg_2030y_SOC;59.968669347794496;60.61764526367188;5.455102632852891
Belarus;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;59.96342326004055;60.60976791381836;5.461836409193492
Belarus;natural_grassland_cattle_hps_2030y_SOC;59.953936422451264;60.47959899902344;5.456468986478858
Belarus;natural_grassland_cattle_lps_2030y_SOC;59.9691688215678;60.52171325683594;5.476122076446092
Belarus;natural_grassland_goat_2030y_SOC;58.91526825781002;60.03313064575195;5.993287809687272
Belarus;natural_grassland_sheep_2030y_SOC;58.943919643179946;60.01756286621094;5.977181374029851
Belgium;BRDC_Boreal dry_2030y_SOC;;;
Belgium;BRDC_Boreal moist_2030y_SOC;;;
Belgium;BRDC_Cold temperate dry_2030y_SOC;218.0629726423596;211.95306396484372;22.005223669289105
Belgium;BRDC_Cold temperate moist_2030y_SOC;152.84344190796313;147.6995086669922;15.776587838004264
Belgium;BRDC_Subtropical_2030y_SOC;;;
Belgium;BRDC_Tropical_2030y_SOC;;;
Belgium;BRDC_Warm temperate dry_2030y_SOC;62.84605208416511;60.5084228515625;8.965603687924164
Belgium;BRDC_Warm temperate moist_2030y_SOC;;;
Belgium;NEEV_Boreal dry_2030y_SOC;;;
Belgium;NEEV_Boreal moist_2030y_SOC;;;
Belgium;NEEV_Cold temperate dry_2030y_SOC;163.09357867391947;157.88748168945312;17.886875258734904
Belgium;NEEV_Cold temperate moist_2030y_SOC;227.89219707026044;226.97067260742188;3.289110156097591
Belgium;NEEV_Subtropical_2030y_SOC;;;
Belgium;NEEV_Tropical_2030y_SOC;;;
Belgium;NEEV_Warm temperate dry_2030y_SOC;74.67411506527213;71.90062713623047;9.779018687394766
Belgium;Sorghum_rf_2030y_SOC;53.29008586352576;54.581729888916016;9.033781183034725
Belgium;natural_grassland_cattle_avg_2030y_SOC;65.67356640993683;66.22377014160156;10.747533552254326
Belgium;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;65.7726759359481;66.29393768310547;10.77648800100236
Belgium;natural_grassland_cattle_hps_2030y_SOC;65.68294943350797;66.12060546875;10.747033454586298
Belgium;natural_grassland_cattle_lps_2030y_SOC;65.6646834296698;66.1242446899414;10.717865935968277
Belgium;natural_grassland_goat_2030y_SOC;60.25332065881161;57.98305892944336;9.783727897232309
Belgium;natural_grassland_sheep_2030y_SOC;60.26690081602642;57.69327926635742;9.859196365762855
Belize;BRDC_Boreal dry_2030y_SOC;;;
Belize;BRDC_Boreal moist_2030y_SOC;;;
Belize;BRDC_Cold temperate dry_2030y_SOC;;;
Belize;BRDC_Cold temperate moist_2030y_SOC;;;
Belize;BRDC_Subtropical_2030y_SOC;;;
Belize;BRDC_Tropical_2030y_SOC;83.42587121872032;82.61622619628906;5.988768731733551
Belize;BRDC_Warm temperate dry_2030y_SOC;;;
Belize;BRDC_Warm temperate moist_2030y_SOC;;;
Belize;NEEV_Boreal dry_2030y_SOC;;;
Belize;NEEV_Boreal moist_2030y_SOC;;;
Belize;NEEV_Cold temperate dry_2030y_SOC;;;
Belize;NEEV_Cold temperate moist_2030y_SOC;;;
Belize;NEEV_Subtropical_2030y_SOC;;;
Belize;NEEV_Tropical_2030y_SOC;111.22222900390624;111.22222900390624;0.0
Belize;NEEV_Warm temperate dry_2030y_SOC;;;
Belize;Sorghum_rf_2030y_SOC;30.906326089999684;29.19481658935547;4.386011497525188
Belize;natural_grassland_cattle_avg_2030y_SOC;43.721969431069205;42.91383361816406;1.480350355980864
Belize;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;43.74323578445826;42.92794036865234;1.4902259594095235
Belize;natural_grassland_cattle_hps_2030y_SOC;43.69830011046356;42.84181213378906;1.5643112606862546
Belize;natural_grassland_cattle_lps_2030y_SOC;43.72991322669168;42.93538665771485;1.4502506464041975
Belize;natural_grassland_goat_2030y_SOC;43.67040496138088;42.889610290527344;1.434957322645906
Belize;natural_grassland_sheep_2030y_SOC;43.71750750019066;42.98172378540039;1.3529778424739434
Benin;BRDC_Boreal dry_2030y_SOC;;;
Benin;BRDC_Boreal moist_2030y_SOC;;;
Benin;BRDC_Cold temperate dry_2030y_SOC;;;
Benin;BRDC_Cold temperate moist_2030y_SOC;;;
Benin;BRDC_Subtropical_2030y_SOC;;;
Benin;BRDC_Tropical_2030y_SOC;43.16302360266708;41.67340469360352;4.880172195925283
Benin;BRDC_Warm temperate dry_2030y_SOC;;;
Benin;BRDC_Warm temperate moist_2030y_SOC;;;
Benin;NEEV_Boreal dry_2030y_SOC;;;
Benin;NEEV_Boreal moist_2030y_SOC;;;
Benin;NEEV_Cold temperate dry_2030y_SOC;;;
Benin;NEEV_Cold temperate moist_2030y_SOC;;;
Benin;NEEV_Subtropical_2030y_SOC;;;
Benin;NEEV_Tropical_2030y_SOC;86.90491087664468;85.09965515136719;11.425941080575544
Benin;NEEV_Warm temperate dry_2030y_SOC;;;
Benin;Sorghum_rf_2030y_SOC;13.111025584743604;12.874194145202637;1.5765660646571344
Benin;natural_grassland_cattle_avg_2030y_SOC;30.043101039013653;29.25163078308105;2.77201080299078
Benin;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;30.122306084648027;29.27953147888184;2.783769329219399
Benin;natural_grassland_cattle_hps_2030y_SOC;30.16679758236254;29.30126571655273;2.7788586713724155
Benin;natural_grassland_cattle_lps_2030y_SOC;29.94662438301692;29.13619804382324;2.768765213727216
Benin;natural_grassland_goat_2030y_SOC;29.42936081095632;28.83470344543457;2.798625267609363
Benin;natural_grassland_sheep_2030y_SOC;29.410463234487978;28.90922737121582;2.804535371572332
Bermuda;BRDC_Boreal dry_2030y_SOC;;;
Bermuda;BRDC_Boreal moist_2030y_SOC;;;
Bermuda;BRDC_Cold temperate dry_2030y_SOC;;;
Bermuda;BRDC_Cold temperate moist_2030y_SOC;;;
Bermuda;BRDC_Subtropical_2030y_SOC;;;
Bermuda;BRDC_Tropical_2030y_SOC;;;
Bermuda;BRDC_Warm temperate dry_2030y_SOC;;;
Bermuda;BRDC_Warm temperate moist_2030y_SOC;;;
Bermuda;NEEV_Boreal dry_2030y_SOC;;;
Bermuda;NEEV_Boreal moist_2030y_SOC;;;
Bermuda;NEEV_Cold temperate dry_2030y_SOC;;;
Bermuda;NEEV_Cold temperate moist_2030y_SOC;;;
Bermuda;NEEV_Subtropical_2030y_SOC;;;
Bermuda;NEEV_Tropical_2030y_SOC;;;
Bermuda;NEEV_Warm temperate dry_2030y_SOC;;;
Bermuda;Sorghum_rf_2030y_SOC;;;
Bermuda;natural_grassland_cattle_avg_2030y_SOC;;;
Bermuda;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Bermuda;natural_grassland_cattle_hps_2030y_SOC;;;
Bermuda;natural_grassland_cattle_lps_2030y_SOC;;;
Bermuda;natural_grassland_goat_2030y_SOC;;;
Bermuda;natural_grassland_sheep_2030y_SOC;;;
Bhutan;BRDC_Boreal dry_2030y_SOC;;;
Bhutan;BRDC_Boreal moist_2030y_SOC;;;
Bhutan;BRDC_Cold temperate dry_2030y_SOC;;;
Bhutan;BRDC_Cold temperate moist_2030y_SOC;;;
Bhutan;BRDC_Subtropical_2030y_SOC;218.40301938675992;218.97653198242188;46.358096012993926
Bhutan;BRDC_Tropical_2030y_SOC;;;
Bhutan;BRDC_Warm temperate dry_2030y_SOC;;;
Bhutan;BRDC_Warm temperate moist_2030y_SOC;62.84187483410455;62.92388153076172;10.100066553209873
Bhutan;NEEV_Boreal dry_2030y_SOC;;;
Bhutan;NEEV_Boreal moist_2030y_SOC;;;
Bhutan;NEEV_Cold temperate dry_2030y_SOC;;;
Bhutan;NEEV_Cold temperate moist_2030y_SOC;;;
Bhutan;NEEV_Subtropical_2030y_SOC;167.0632707445109;167.38800048828125;34.13023036005844
Bhutan;NEEV_Tropical_2030y_SOC;;;
Bhutan;NEEV_Warm temperate dry_2030y_SOC;;;
Bhutan;Sorghum_rf_2030y_SOC;49.6464462358902;44.35432815551758;13.538168464094667
Bhutan;natural_grassland_cattle_avg_2030y_SOC;62.4210072007656;63.205528259277344;7.950142511825382
Bhutan;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;62.42788534698529;63.17995834350586;7.952264540260526
Bhutan;natural_grassland_cattle_hps_2030y_SOC;62.41475672618385;63.178409576416016;7.956574122121596
Bhutan;natural_grassland_cattle_lps_2030y_SOC;62.4211149171177;63.154666900634766;7.953740562596556
Bhutan;natural_grassland_goat_2030y_SOC;62.100913568784335;62.84714889526367;8.038371086886743
Bhutan;natural_grassland_sheep_2030y_SOC;62.10230217718022;62.908390045166016;8.045402832449646
Bird Island;BRDC_Boreal dry_2030y_SOC;;;
Bird Island;BRDC_Boreal moist_2030y_SOC;;;
Bird Island;BRDC_Cold temperate dry_2030y_SOC;;;
Bird Island;BRDC_Cold temperate moist_2030y_SOC;;;
Bird Island;BRDC_Subtropical_2030y_SOC;;;
Bird Island;BRDC_Tropical_2030y_SOC;;;
Bird Island;BRDC_Warm temperate dry_2030y_SOC;;;
Bird Island;BRDC_Warm temperate moist_2030y_SOC;;;
Bird Island;NEEV_Boreal dry_2030y_SOC;;;
Bird Island;NEEV_Boreal moist_2030y_SOC;;;
Bird Island;NEEV_Cold temperate dry_2030y_SOC;;;
Bird Island;NEEV_Cold temperate moist_2030y_SOC;;;
Bird Island;NEEV_Subtropical_2030y_SOC;;;
Bird Island;NEEV_Tropical_2030y_SOC;;;
Bird Island;NEEV_Warm temperate dry_2030y_SOC;;;
Bird Island;Sorghum_rf_2030y_SOC;;;
Bird Island;natural_grassland_cattle_avg_2030y_SOC;;;
Bird Island;natural_grassland_cattle_avg_sheep_goat_2030y_SOC;;;
Bird Island;natural_grassland_cattle_hps_2030y_SOC;;;
Bird Island;natural_grassland_cattle_lps_2030y_SOC;;;
Bird Island;natural_grassland_goat_2030y_SOC;;;
Bird Island;natural_grassland_sheep_2030y_SOC;;;
Bolivia;BRDC_Boreal dry_2030y_SOC;;;
Bolivia;BRDC_Boreal moist_2030y_SOC;;;
Bolivia;BRDC_Cold temperate dry_2030y_SOC;;;
Bolivia;BRDC_Cold temperate moist_2030y_SOC;;;
Bolivia;BRDC_Subtropical_2030y_SOC;;;
Bolivia;BRDC_Tropical_2030y_SOC;86.99888330231768;79.63179016113281;24.153919335469972
