Area;Item;Unit;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;avg_yield_1423;ratio_yield_20_toavg
Bahamas;Bananas;kg/ha;23703.0;22412.1;23768.3;24446.6;24941.9;25183.2;25202.3;25531.1;25781.7;26032.3;24700.25;0.9800791991207152
Bahamas;Cabbages;kg/ha;26896.2;26908.2;26911.1;26915.1;26920.5;26920.5;26923.1;26923.7;26927.1;26930.6;26917.609999999997;0.9997960858890692
Bahamas;Coconuts, in shell;kg/ha;7887.0;7893.7;7886.7;7894.7;7903.5;7907.6;7912.0;7913.9;7917.7;7921.5;7903.83;0.9989673913043479
Bahamas;Maize (corn);kg/ha;7516.2;8342.3;7709.5;7820.7;7862.8;7415.8;7607.9;7525.2;7515.9;7549.7;7686.6;1.0103445103116497
Bahamas;Onions and shallots, green;kg/ha;7830.9;7841.4;7848.3;7854.9;7861.3;7868.7;7861.7;7863.9;7864.8;7863.5;7855.94;0.9992673340371675
Bahamas;Oranges;kg/ha;22754.3;22763.2;22766.5;22768.9;22771.8;22775.3;22780.4;22779.4;22782.8;22786.2;22772.879999999997;0.9996698916612525
Bahamas;Sugar cane;kg/ha;24976.1;24953.5;24977.8;24976.3;24987.4;24986.7;24963.1;24896.4;24899.1;24901.7;24951.810000000005;0.999547732453101
Bahamas;Sweet potatoes;kg/ha;3500.9;3507.0;3498.4;3335.4;3445.6;3280.6;3352.8;3358.6;3330.3;3347.2;3395.6800000000003;1.0127893104271057
Bahamas;Tomatoes;kg/ha;43040.1;49217.7;54762.0;59491.5;54244.8;54883.3;56366.5;56852.3;55186.6;55222.9;53926.77;0.9567166668145085
Bahrain;Bananas;kg/ha;;;;;;;;;;;;
Bahrain;Cabbages;kg/ha;32820.3;31502.5;31203.5;29130.4;31250.0;32400.0;33333.3;32000.0;36000.0;48000.0;33764.0;1.0129210129210129
Bahrain;Carrots and turnips;kg/ha;29665.2;24488.2;20960.5;16500.0;17000.0;17500.0;17500.0;77142.9;82857.1;88571.4;39218.530000000006;2.2410588571428574
Bahrain;Grapes;kg/ha;3039.7;3070.5;3094.8;3113.9;3000.0;3166.7;3122.4;;;;3086.8571428571427;0.988616814904286
Bahrain;Potatoes;kg/ha;23333.1;26514.6;29374.0;37500.0;42500.0;30000.0;30000.0;13750.0;13750.0;15000.0;26172.170000000002;0.8724056666666667
Bahrain;Sweet potatoes;kg/ha;;;;;;;;;;;;
Bahrain;Tomatoes;kg/ha;65171.6;67443.0;69934.5;72809.0;73033.7;75555.6;75554.3;100000.0;105952.4;112488.1;81794.22;1.082588548897945
Bangladesh;Bananas;kg/ha;16694.9;16642.3;16824.3;16592.1;16496.3;17058.4;16597.2;16706.8;16653.8;16930.2;16719.629999999997;1.0073765454413997
Bangladesh;Barley;kg/ha;1072.6;882.2;890.4;872.3;810.6;823.7;849.3;935.5;939.9;940.8;901.7299999999999;1.061733192040504
Bangladesh;Cabbages;kg/ha;13405.8;13115.3;16481.5;16858.7;17347.1;17256.7;17329.9;17022.2;18372.9;19511.3;16670.14;0.9619293821660828
Bangladesh;Carrots and turnips;kg/ha;;;;8890.9;9078.3;8260.9;10380.6;9997.3;10415.4;11157.5;9740.128571428571;0.938301116643409
Bangladesh;Coconuts, in shell;kg/ha;8080.8;8926.3;8703.9;9503.1;10859.9;12018.2;11877.9;11144.5;13751.1;13337.4;10820.310000000001;0.9109615336044251
Bangladesh;Groundnuts, excluding shelled;kg/ha;1909.3;1786.1;1743.5;1790.1;1756.6;1782.0;1843.9;2141.0;2068.3;1890.8;1871.1599999999999;1.0147838819892618
Bangladesh;Maize (corn);kg/ha;6915.1;6984.1;7300.8;7759.8;8210.4;8019.2;8512.3;8579.0;8911.8;9242.7;8043.5199999999995;0.9449291025927188
Bangladesh;Oranges;kg/ha;7513.3;8986.4;7414.7;7897.0;6592.4;4953.3;4144.5;4812.1;4011.3;3663.6;5998.860000000001;1.44742671009772
Bangladesh;Potatoes;kg/ha;19384.5;19647.6;19925.0;20443.2;20410.6;20613.1;20821.5;21095.1;21863.4;22900.6;20710.46;0.9946670508849026
Bangladesh;Rape or colza seed;kg/ha;1007.1;1106.3;1135.8;1078.7;1143.2;1154.5;1159.0;1203.5;1238.7;1428.4;1165.52;1.005625539257981
Bangladesh;Rice;kg/ha;4538.2;4551.8;4586.3;4661.9;4725.7;4740.2;4808.8;4818.7;4891.2;5034.8;4735.76;0.9848111795042422
Bangladesh;Seed cotton, unginned;kg/ha;3333.3;3297.9;3460.0;3498.3;3667.4;3897.6;4092.2;4417.0;4189.2;4353.7;3820.66;0.9336444944039881
Bangladesh;Sorghum;kg/ha;1117.1;1052.6;1096.8;1108.4;1191.8;1096.8;1166.7;1166.7;1212.1;1276.6;1148.56;0.9844518728036341
Bangladesh;Soya beans;kg/ha;1839.7;1910.8;1832.7;1541.6;1660.4;1773.1;1709.7;1581.6;1684.4;1820.6;1735.4600000000003;1.015066970813593
Bangladesh;Sugar cane;kg/ha;42044.8;42527.7;42778.8;41959.3;40360.4;38759.5;42703.4;42819.9;42724.9;42759.3;41943.8;0.9822121891933664
Bangladesh;Sweet potatoes;kg/ha;10022.1;10080.5;10422.4;10202.0;10294.7;10249.5;10011.8;10551.8;10494.5;10490.7;10282.0;1.0269881539783057
Bangladesh;Tomatoes;kg/ha;13274.9;13519.3;13463.6;14050.6;13687.8;13744.1;14571.6;15183.8;14941.0;15062.2;14149.89;0.9710594581240221
Bangladesh;Unmanufactured tobacco;kg/ha;1693.9;1827.9;1885.6;2002.5;2096.5;2156.2;2121.3;2208.1;2274.0;2296.9;2056.29;0.9693536982039315
Bangladesh;Wheat;kg/ha;3031.9;3086.0;3031.0;3157.6;3130.2;3078.0;3097.0;3299.6;3450.0;3494.6;3185.59;1.0286051017113336
Barbados;Bananas;kg/ha;5764.7;5724.1;5691.0;5691.5;5689.7;5691.5;5708.3;5728.8;5737.6;5746.4;5717.36;1.001587162552774
Barbados;Cabbages;kg/ha;21235.3;21632.7;22163.9;22562.4;23005.9;23426.8;23083.6;22786.7;22855.6;22924.4;22567.73;0.9776520993259284
Barbados;Carrots and turnips;kg/ha;17001.5;17036.2;17077.1;17171.7;17277.8;17396.8;17320.8;17259.3;17259.8;17260.2;17206.12;0.9933790587039859
Barbados;Coconuts, in shell;kg/ha;8000.0;8000.0;8000.0;8000.0;8000.0;8000.0;9600.0;9230.8;8752.2;8648.4;8423.14;0.8774104166666666
Barbados;Groundnuts, excluding shelled;kg/ha;1836.0;1832.4;1810.8;1799.2;1787.7;1774.9;1782.9;1793.2;1788.1;1783.0;1798.8200000000002;1.0089292725335128
Barbados;Maize (corn);kg/ha;2700.0;2695.6;2755.8;2815.6;2835.6;2839.1;2812.4;2797.2;2793.8;2790.4;2783.55;0.9897418574882663
Barbados;Sugar cane;kg/ha;41760.0;37260.9;48106.8;47607.3;50894.8;28654.7;41858.2;51224.7;37614.7;40485.7;42546.780000000006;1.0164503012551904
Barbados;Sweet potatoes;kg/ha;23277.8;23320.5;24072.8;24755.0;25759.4;26542.0;26796.6;26422.1;26831.3;27240.5;25501.8;0.9516804370703746
Barbados;Tomatoes;kg/ha;19097.9;18905.5;18720.3;18537.2;18417.5;18482.1;18580.4;18529.0;18517.8;18506.6;18629.43;1.0026388021786399
Belarus;Apples;kg/ha;8943.0;6521.1;9637.2;6126.9;13270.4;6533.1;10685.2;9568.1;9452.5;9839.9;9057.74;0.847690263167746
Belarus;Barley;kg/ha;3642.6;3699.3;2778.7;3142.9;2199.9;2685.6;3345.9;2680.4;4524.9;4093.2;3279.34;0.9801069966227323
Belarus;Cabbages;kg/ha;33587.2;34439.7;37679.6;41575.7;36359.9;40282.8;38335.2;39139.4;40371.0;40545.6;38231.61;0.9972977837600953
Belarus;Carrots and turnips;kg/ha;31211.7;27981.9;32549.1;36958.3;31699.5;34318.0;34755.7;35782.5;37152.1;37293.0;33970.18;0.977398815158377
Belarus;Grapes;kg/ha;4069.8;4112.9;4100.4;4105.2;4113.9;4122.9;4130.8;4126.0;4135.4;4144.7;4116.2;0.9964655756754138
Belarus;Maize (corn);kg/ha;5355.5;4364.9;5961.9;5324.4;6519.1;5749.1;5037.8;5171.2;4202.6;5555.6;5324.210000000001;1.0568521973877487
Belarus;Potatoes;kg/ha;20308.9;19150.0;20462.2;23397.5;21522.8;23151.0;20901.3;19502.0;22253.7;21950.3;21259.97;1.0171601766397307
Belarus;Rape or colza seed;kg/ha;1821.9;1567.1;1238.8;1812.9;1305.6;1678.3;2063.2;1834.9;2104.5;2191.9;1761.9099999999999;0.8539695618456766
Belarus;Sugar beet;kg/ha;46264.9;33019.5;44592.4;49960.8;47675.7;52062.1;48183.5;44423.1;44965.6;45600.1;45674.77;0.9479338362717528
Belarus;Sunflower seed;kg/ha;954.7;752.0;1464.7;1280.0;1447.2;1659.7;1376.5;1000.0;1000.0;1500.0;1243.48;0.903363603341809
Belarus;Tomatoes;kg/ha;33290.5;39091.5;40214.1;41392.3;40528.5;42555.7;43553.2;44184.3;46965.9;47333.5;41910.95;0.962293241369176
Belarus;Wheat;kg/ha;3942.4;3962.3;3293.8;3654.0;2749.6;3327.4;3941.3;3360.9;3647.8;3613.8;3549.3300000000004;0.9005480425240403
Belgium;Apples;kg/ha;44845.1;41399.9;36703.7;13990.3;38614.4;41772.0;30662.4;46680.4;45621.4;41430.6;38172.02;1.2449129878939678
Belgium;Barley;kg/ha;8473.9;8982.1;6237.1;8416.4;7687.9;8577.0;7491.4;7845.0;8031.9;8059.4;7980.210000000001;1.065249486077369
Belgium;Cabbages;kg/ha;30553.1;19533.9;31646.3;36797.6;32427.1;32956.3;32266.7;32910.0;28690.9;28155.7;30593.76;0.9481527395116327
Belgium;Carrots and turnips;kg/ha;63076.9;45444.4;65880.3;67256.6;57256.6;57246.9;50905.5;73574.1;58591.5;53571.4;59280.42;1.1645189616053275
Belgium;Grapes;kg/ha;9493.8;9500.6;9490.7;9499.0;;;;;;;9496.025000000001;
Belgium;Maize (corn);kg/ha;10502.4;10228.3;9226.8;12420.6;6974.4;8824.4;8115.1;9329.9;7959.1;9828.9;9340.99;1.1510628334832596
Belgium;Potatoes;kg/ha;54000.3;46922.6;38163.2;47565.2;32630.9;41018.6;40362.7;43054.6;38913.7;42026.4;42465.82;1.052105533078808
Belgium;Rape or colza seed;kg/ha;4795.1;4505.4;3444.1;4260.1;3828.5;3610.2;3729.4;3431.0;4290.7;3766.1;3966.0600000000004;1.0634579288893657
Belgium;Sugar beet;kg/ha;81752.6;86596.8;72447.2;95114.2;82807.8;88037.7;84299.0;82441.7;89067.0;84753.8;84731.78;1.0051338687291664
Belgium;Tomatoes;kg/ha;498600.0;496176.5;506904.3;496046.5;470327.3;473929.8;502419.4;448682.5;466875.0;452656.3;481261.75999999995;0.9578884891785626
Belgium;Unmanufactured tobacco;kg/ha;3000.0;2840.0;2820.1;2837.8;;;;;;;2874.475;
Belgium;Wheat;kg/ha;9412.9;10015.2;6787.1;8617.4;8492.3;9336.4;8946.3;7788.4;9057.4;8424.7;8687.81;0.9711064909515665
Belgium-Luxembourg;Apples;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Barley;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Cabbages;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Carrots and turnips;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Grapes;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Maize (corn);kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Onions and shallots, green;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Potatoes;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Rape or colza seed;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Sugar beet;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Tomatoes;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Unmanufactured tobacco;kg/ha;;;;;;;;;;;;
Belgium-Luxembourg;Wheat;kg/ha;;;;;;;;;;;;
Belize;Bananas;kg/ha;36365.5;24672.4;29273.9;35167.9;33204.3;28196.0;30434.8;31461.6;27298.9;23462.5;29953.78;0.9841950661742479
Belize;Cabbages;kg/ha;28717.7;32567.6;25283.0;26218.2;25808.5;18733.3;16744.7;22233.3;24952.4;21852.5;24311.120000000003;1.451869546781967
Belize;Carrots and turnips;kg/ha;12350.7;13882.4;11977.8;11775.0;10500.0;12133.3;12340.4;12945.2;12694.4;11823.5;12242.27;0.9920480697546271
Belize;Cocoa beans;kg/ha;105.9;104.9;315.1;595.1;443.3;407.7;490.0;516.2;609.4;296.8;388.44000000000005;0.7927346938775511
Belize;Coconuts, in shell;kg/ha;2335.9;1932.4;1461.6;1276.6;2240.9;2247.2;2015.1;1751.8;1806.0;1726.8;1879.4300000000003;0.9326733164607217
Belize;Coffee, green;kg/ha;1296.8;1193.4;1284.7;1231.3;1197.9;1236.8;1221.7;1218.6;1225.6;1222.0;1232.8799999999999;1.009151182778096
Belize;Groundnuts, excluding shelled;kg/ha;1238.6;1215.4;1075.2;992.1;1333.3;894.7;947.0;831.5;956.5;951.0;1043.53;1.1019324181626187
Belize;Maize (corn);kg/ha;3654.7;2863.2;2976.8;4558.6;4206.3;2753.9;3582.5;4512.7;4665.5;3820.1;3759.4299999999994;1.0493872993719469
Belize;Onions and shallots, green;kg/ha;18083.3;20270.8;19490.2;19772.7;16489.8;23170.2;17275.4;15116.9;14082.6;9329.3;17308.120000000003;1.00189402271438
Belize;Oranges;kg/ha;10441.7;10824.0;9638.3;9948.2;7383.8;6891.4;7548.8;7153.2;7830.6;1841.6;7950.160000000001;1.0531687155574396
Belize;Potatoes;kg/ha;11899.0;11678.2;9959.6;13346.9;12031.3;12169.2;12595.7;14089.5;7047.6;12767.2;11758.420000000002;0.9335265209555643
Belize;Rice;kg/ha;4630.9;4242.2;4775.2;4720.8;4920.9;5750.9;4525.2;5669.4;5287.0;5603.4;5012.589999999999;1.1077057367630159
Belize;Sorghum;kg/ha;2356.4;2207.1;2782.7;2304.5;2439.8;2442.5;2717.5;2521.9;3363.5;3363.2;2649.91;0.9751278748850045
Belize;Soya beans;kg/ha;1273.2;1338.7;1850.4;1830.5;1839.7;1104.5;1281.8;1481.7;1855.9;1754.0;1561.0400000000002;1.2178498985801218
Belize;Sugar cane;kg/ha;44759.5;39591.3;43528.5;44847.4;42521.9;44312.3;38460.1;45254.2;43636.7;38060.4;42497.23;1.104969305852039
Belize;Sweet potatoes;kg/ha;7089.2;8200.0;7333.3;6466.7;7500.0;4777.8;4857.1;5146.2;4812.5;5526.3;6170.91;1.270492680817772
Belize;Tomatoes;kg/ha;22609.8;23947.4;24220.3;25278.4;25554.2;17951.6;18082.2;21363.6;26686.3;23796.9;22949.07;1.2691525367488468
Benin;Bananas;kg/ha;4910.0;4875.2;4856.0;4841.9;4834.6;4825.4;4833.9;4831.3;4830.1;4831.7;4847.01;1.0027120958232485
Benin;Coconuts, in shell;kg/ha;1085.7;1085.7;1062.3;1017.7;966.6;902.2;828.6;764.9;703.9;1015.5;943.3100000000001;1.1384383297127685
Benin;Coffee, green;kg/ha;194.8;192.9;195.2;194.4;194.2;194.6;194.4;194.4;194.5;194.5;194.39000000000001;0.9999485596707819
Benin;Groundnuts, excluding shelled;kg/ha;887.9;850.1;860.7;852.1;998.3;976.1;999.2;1050.3;1032.8;737.4;924.4900000000001;0.925230184147318
Benin;Maize (corn);kg/ha;1399.1;1281.3;1376.2;1321.5;1304.0;1075.2;1271.8;1206.4;1164.3;991.9;1239.17;0.9743434502280234
Benin;Oil palm fruit;kg/ha;16154.0;17390.2;16598.9;16937.8;17300.1;17701.6;18014.8;17917.2;18107.6;18297.9;17442.01;0.9682044763194706
Benin;Oranges;kg/ha;1816.3;2481.4;2297.0;2218.3;2388.8;2361.7;2321.2;2356.9;2346.5;2341.5;2292.96;0.9878338790280891
Benin;Potatoes;kg/ha;13153.8;13866.4;10374.4;10155.8;8571.4;9868.8;10761.0;11789.6;13213.8;6800.0;10855.5;1.0087817117368274
Benin;Rice;kg/ha;3139.3;3128.5;3417.4;3529.5;3397.7;3965.1;3935.3;4100.0;3893.6;3730.7;3623.71;0.9208217924935836
Benin;Seed cotton, unginned;kg/ha;941.4;877.5;1077.0;1128.0;1058.8;1066.7;1179.1;1197.3;1026.5;1176.3;1072.8600000000001;0.909897379357137
Benin;Sorghum;kg/ha;987.5;985.7;983.0;990.7;1089.7;1059.1;1100.5;1007.4;976.0;871.8;1005.14;0.9133484779645615
Benin;Soya beans;kg/ha;1020.0;919.6;1024.4;1052.4;1110.8;1335.7;1247.5;1250.4;1089.3;1003.8;1105.3899999999999;0.8860841683366733
Benin;Sugar cane;kg/ha;34809.7;34671.9;34534.2;34282.7;34215.8;34108.1;34080.2;34062.0;33954.4;33846.9;34256.59;1.005175732536781
Benin;Sweet potatoes;kg/ha;5987.4;5531.6;5880.5;12125.2;6869.7;6273.5;5618.7;5418.3;5340.4;7735.4;6678.07;1.1885436132913307
Benin;Tomatoes;kg/ha;8778.7;7786.0;8348.4;8338.8;6688.2;9044.1;6622.1;6785.6;6787.8;8858.0;7803.770000000001;1.1784433940894883
Benin;Unmanufactured tobacco;kg/ha;733.0;733.0;600.0;600.0;647.0;616.0;621.2;628.2;621.8;623.7;642.39;1.034111397295557
Bhutan;Apples;kg/ha;7267.3;7539.4;7886.5;8462.3;4811.9;5956.5;5753.6;4713.6;5048.3;5118.1;6255.75;1.0872757925472747
Bhutan;Bananas;kg/ha;66932.0;67015.8;67099.3;65923.4;65871.6;70530.2;67948.3;58771.1;52681.0;30593.5;61336.619999999995;0.9026954316737872
Bhutan;Barley;kg/ha;1770.9;1764.3;1715.2;1447.6;1338.5;1296.1;1573.0;1318.8;1164.3;1119.8;1450.85;0.9223458359821995
Bhutan;Cabbages;kg/ha;5718.0;5703.1;6030.7;7346.7;5561.6;8635.8;9335.5;7042.5;5155.7;4954.8;6548.4400000000005;0.7014557334904398
Bhutan;Carrots and turnips;kg/ha;12563.8;11852.9;13160.4;10979.5;13203.6;13146.8;13294.1;6615.6;7536.1;7289.6;10964.24;0.8247448116081569
Bhutan;Groundnuts, excluding shelled;kg/ha;;;716.3;1393.7;1819.7;1501.5;2827.4;752.3;1627.6;1516.4;1519.3625000000002;0.537370906132843
Bhutan;Maize (corn);kg/ha;3238.4;3640.1;3579.4;3517.6;3523.6;3066.7;3620.8;3766.6;3482.1;3621.0;3505.63;0.9681921122403888
Bhutan;Onions and shallots, green;kg/ha;;;;;;1816.3;2159.5;918.2;2301.3;2223.0;1883.6599999999999;0.8722667284093539
Bhutan;Oranges;kg/ha;8398.4;8540.9;8458.8;8976.0;8454.3;7936.4;8279.4;5472.2;7161.7;11632.1;8331.02;1.0062347513104815
Bhutan;Potatoes;kg/ha;8896.2;9930.2;9925.2;11021.6;9825.7;10403.3;10867.0;11555.6;9838.1;11637.0;10389.990000000002;0.9561047207140887
Bhutan;Rice;kg/ha;3763.5;4019.2;3879.6;4074.5;4236.2;4069.8;4264.4;4159.3;4470.1;4329.3;4126.59;0.9676836131694964
Bhutan;Soya beans;kg/ha;1052.5;1031.1;1153.3;579.9;704.4;680.9;1068.3;835.4;895.1;725.2;872.6099999999999;0.8168211176635776
Bhutan;Sugar cane;kg/ha;48528.9;50800.0;49168.3;49705.4;50025.4;50552.6;51577.0;51851.5;52317.8;52784.0;50731.090000000004;0.9835990848634082
Bhutan;Sunflower seed;kg/ha;958.6;589.0;466.7;322.2;521.9;615.0;1812.1;933.3;1271.2;1159.3;864.93;0.47730809557971415
Bhutan;Sweet potatoes;kg/ha;1492.1;1729.0;2310.8;973.5;1249.5;1916.4;2511.7;2544.8;1884.9;1987.1;1859.9800000000002;0.740526336744038
Bhutan;Tomatoes;kg/ha;3881.2;3511.8;3167.7;2958.8;1958.3;3883.2;3603.5;3111.5;2958.1;3412.6;3244.67;0.9004218121270987
Bhutan;Unmanufactured tobacco;kg/ha;1483.5;1492.8;1493.8;1495.1;1498.1;1500.2;1502.9;1502.6;1504.6;1478.6;1495.22;0.994889879566172
Bhutan;Wheat;kg/ha;2234.1;1901.6;1675.1;1823.7;1267.7;1313.0;1632.1;1262.4;1075.3;1145.6;1533.06;0.9393174437840819
Bolivia (Plurinational State of);Apples;kg/ha;3578.4;3671.0;3725.4;3758.1;3823.2;3892.4;3793.1;3801.8;3814.5;3798.0;3765.5899999999992;0.9927473570430517
Bolivia (Plurinational State of);Bananas;kg/ha;15230.9;14856.2;15102.1;14346.7;15179.8;14985.6;15050.6;15047.8;15339.5;15100.7;15023.99;0.9982319641741857
Bolivia (Plurinational State of);Barley;kg/ha;796.4;929.8;830.8;857.5;872.6;894.3;879.8;890.0;878.9;883.6;871.3700000000001;0.9904182768811095
Bolivia (Plurinational State of);Cabbages;kg/ha;9378.0;9420.4;7675.3;7503.4;7546.5;7484.8;7764.5;8017.7;7672.2;8120.4;8058.3200000000015;1.037841457917445
Bolivia (Plurinational State of);Carrots and turnips;kg/ha;10839.1;11347.0;11863.6;11656.5;12619.6;13435.9;12945.9;14118.5;14080.4;13888.8;12679.529999999999;0.9794243737399485
Bolivia (Plurinational State of);Cocoa beans;kg/ha;585.5;590.6;596.9;533.6;565.3;561.8;568.4;569.3;559.7;561.2;569.2299999999999;1.0014602392681209
Bolivia (Plurinational State of);Coffee, green;kg/ha;896.6;909.8;919.4;898.5;899.4;974.2;915.9;917.9;895.4;924.8;915.1900000000002;0.9992248062015506
Bolivia (Plurinational State of);Grapes;kg/ha;6703.4;6793.2;6930.9;6923.7;6964.9;7078.1;6621.5;7056.7;6833.8;6967.3;6887.35;1.0401495129502378
Bolivia (Plurinational State of);Groundnuts, excluding shelled;kg/ha;1081.5;1091.7;1351.1;1330.7;1404.9;1479.2;1389.1;1385.9;1382.6;1379.5;1327.6200000000001;0.9557411273486431
Bolivia (Plurinational State of);Maize (corn);kg/ha;2171.9;2392.9;2497.1;2247.3;2728.2;2109.7;2258.0;3050.6;2414.6;2676.9;2454.7200000000003;1.087121346324181
Bolivia (Plurinational State of);Oranges;kg/ha;8119.4;8022.1;8095.4;7876.0;8245.7;8322.4;8348.2;8293.7;8217.8;8054.8;8159.55;0.9774023142713398
Bolivia (Plurinational State of);Potatoes;kg/ha;6035.2;5896.2;5909.2;5867.7;6421.1;7151.5;7223.5;6651.9;6344.3;5587.9;6308.85;0.8733785561016129
Bolivia (Plurinational State of);Rice;kg/ha;2767.2;3169.9;2482.9;2769.2;3187.5;3204.0;2761.4;3078.0;2995.2;3354.7;2977.0;1.078076338089375
Bolivia (Plurinational State of);Seed cotton, unginned;kg/ha;1360.0;1350.0;1504.4;1680.3;1511.0;1485.4;1466.7;1548.3;2121.5;1994.8;1602.2400000000002;1.0924115361014524
Bolivia (Plurinational State of);Sorghum;kg/ha;2379.2;2981.9;2861.9;1966.7;2639.2;2401.2;2267.4;2956.6;1181.7;1804.6;2344.04;1.0338008291435123
Bolivia (Plurinational State of);Soya beans;kg/ha;2194.5;2347.7;2398.1;2113.7;2158.7;2154.8;2083.5;2318.7;2267.3;2012.3;2204.9300000000003;1.0582817374610032
Bolivia (Plurinational State of);Sugar cane;kg/ha;51080.5;49450.4;50508.9;55589.7;57179.5;54735.6;56059.9;54754.9;53424.1;58466.6;54125.009999999995;0.9654853112474334
Bolivia (Plurinational State of);Sunflower seed;kg/ha;1023.1;1021.8;890.3;675.3;1114.3;1248.7;1182.0;1389.6;1320.0;1049.5;1091.4599999999998;0.9234010152284262
Bolivia (Plurinational State of);Sweet potatoes;kg/ha;3365.6;4216.8;4106.4;4199.8;4171.4;4193.5;4184.8;4290.8;4205.9;4406.1;4134.11;0.987887115274326
Bolivia (Plurinational State of);Tomatoes;kg/ha;13724.7;13802.1;13192.8;13546.9;13454.6;14974.2;15535.7;16199.1;16304.0;15239.3;14597.340000000002;0.9395997605515041
Bolivia (Plurinational State of);Unmanufactured tobacco;kg/ha;957.7;990.6;1018.4;992.1;1005.4;1026.5;1010.1;1009.5;1008.7;1002.8;1002.1800000000001;0.9921591921591922
Bolivia (Plurinational State of);Wheat;kg/ha;1065.2;1720.8;1433.4;884.8;1511.7;1199.3;1522.0;1675.2;1445.5;1267.2;1372.5099999999998;0.9017805519053875
Bosnia and Herzegovina;Apples;kg/ha;7975.3;8419.5;8870.5;9328.3;9978.8;10947.4;12107.8;12964.8;14390.0;12840.0;10782.24;0.890520160557657
Bosnia and Herzegovina;Barley;kg/ha;2663.1;3139.5;3015.6;3630.6;3609.9;3561.4;4102.7;3953.2;4270.0;3720.0;3566.6;0.8693299534452922
Bosnia and Herzegovina;Cabbages;kg/ha;11805.5;12524.7;16515.6;12523.1;14989.9;15664.1;15706.0;14778.5;25000.0;22500.0;16200.740000000002;1.0315000636699352
Bosnia and Herzegovina;Carrots and turnips;kg/ha;11303.7;11303.7;10200.2;7308.8;7558.9;8078.5;7436.5;7145.7;9599.5;10450.6;9038.61;1.2154387144490015
Bosnia and Herzegovina;Grapes;kg/ha;6546.7;6169.2;6251.8;6309.2;8922.1;9025.7;10096.0;9268.0;7997.6;8419.8;7900.610000000001;0.7825485340729003
Bosnia and Herzegovina;Maize (corn);kg/ha;4704.3;4078.2;6146.6;3652.7;6640.0;6440.8;7112.4;4457.2;8540.0;6970.0;5874.22;0.8259124908610315
Bosnia and Herzegovina;Olives;kg/ha;1407.4;1450.8;1486.8;1526.0;1892.5;2388.9;2891.6;3320.1;3848.1;3500.0;2371.2200000000003;0.8200373495642552
Bosnia and Herzegovina;Oranges;kg/ha;520.0;507.3;502.6;502.0;501.0;500.4;500.8;501.4;501.0;500.6;503.7099999999999;1.005810702875399
Bosnia and Herzegovina;Potatoes;kg/ha;8790.3;9851.0;11966.1;9648.7;11214.0;11136.7;11298.5;10123.0;16500.0;14550.0;11507.83;1.0185272381289552
Bosnia and Herzegovina;Rape or colza seed;kg/ha;2071.9;2209.3;2662.1;2870.4;2677.5;2469.2;2652.9;2976.7;2349.9;2500.2;2544.01;0.9589543518413812
Bosnia and Herzegovina;Soya beans;kg/ha;2154.8;1424.7;2657.6;1563.7;2719.7;2631.6;2933.0;2337.1;3000.0;2200.0;2362.2200000000003;0.8053937947494034
Bosnia and Herzegovina;Sugar beet;kg/ha;20000.0;19295.8;19678.2;18974.2;18341.6;17808.9;18676.7;19080.7;19151.8;19222.8;19023.07;1.0185455674717696
Bosnia and Herzegovina;Sunflower seed;kg/ha;1500.0;1135.6;1831.7;1451.4;1523.6;2204.3;2355.9;2747.7;2070.3;2299.7;1912.02;0.8115879281803132
Bosnia and Herzegovina;Tomatoes;kg/ha;8800.9;11813.5;16085.1;12857.3;12115.3;12615.5;11015.3;14330.0;16500.2;22500.0;13863.310000000001;1.258550379926103
Bosnia and Herzegovina;Unmanufactured tobacco;kg/ha;1200.0;1294.8;1580.2;1176.2;1527.0;1271.5;1544.8;1094.4;1802.3;2200.0;1469.1200000000001;0.951009839461419
Bosnia and Herzegovina;Wheat;kg/ha;2864.0;3526.3;4294.5;4174.0;4019.6;3839.2;4602.9;4788.8;5460.0;4310.0;4187.93;0.9098459666731844
Botswana;Cabbages;kg/ha;;77590.5;80000.0;31075.6;31098.0;29300.0;21893.3;27792.5;27609.3;12912.8;37696.88888888889;1.7218459021202328
Botswana;Carrots and turnips;kg/ha;;;;28192.6;25248.1;27785.7;35056.4;41701.1;48836.6;49241.4;36580.27142857143;1.0434691362653161
Botswana;Groundnuts, excluding shelled;kg/ha;446.3;237.4;291.9;161.8;188.5;138.2;588.2;603.9;243.7;250.5;315.04;0.5356001360081605
Botswana;Maize (corn);kg/ha;274.0;255.2;250.3;240.3;321.5;202.9;667.0;798.0;438.4;609.4;405.7;0.6082458770614693
